Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 10/16/2012 Rulemaking Project Initiated: 10/16/2008 Docket Number: FRA-2009-0038,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,06/15/2011,,,,01/20/2012,,,,,,,,,,,,,,,
To OMB,,07/21/2011,,,,02/17/2012,,,,,,,,,,,,,,,
OMB Clearance,,10/19/2011,,,,05/17/2012,,,,,,,,,,,,,,,
Publication Date,,10/27/2011,,,,05/25/2012,,,,,,,,,,,,,,,
End of Comment Period,,12/27/2011,,,,07/24/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Awaiting development of additional data,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Emergency Escape Breathing Apparatus,,,,,,,,,,,,,,,,,,,,Red,
50.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Emergency Escape Breathing Apparatus,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC14,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
"Previous Stage: NPRM: Publication Date 10/05/2010, End of Comment Period 12/06/2010.",,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would prescribe regulations that require railroads to provide specified emergency escape breathing apparatus for all crew members in locomotive cabs on freight trains carrying poison-inhalation-hazard hazardous material and provide training in  its use.,,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 04/16/2010 Rulemaking Project Initiated: 10/16/2008 Docket Number: FRA-2009-0044,,,,,,,,,,,,,,,,,,,,,
Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,06/29/2011,,,01/02/2012,,,,,,,,,,,,,,,,,
To OMB,08/04/2011,,,01/31/2012,,,,,,,,,,,,,,,,,
OMB Clearance,11/02/2011,,,04/30/2012,,,,,,,,,,,,,,,,,
Publication Date,11/09/2011,,,05/07/2012,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
High-Speed Rail Corridor Development and Capital Investment Grants to Support Intercity Passenger Rail Service,,,,,,,,,,,,,,,,,,,,Red,
51.,,,,,,,,,,,,,,,,,,,,,
Popular Title: High-Speed Rail Corridor Development,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC17,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage: None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would prescribe procedures and schedules for the awarding of grants to eligible applicants under this title to assist in financing the capital costs of facilities, infrastructure, and equipment necessary to provide or improve intercity passenger rail transportation.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule - High Speed Development : 10/16/2009 Final Rule - Capital Investment Grants : 10/16/2010,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 10/16/2008,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2009-0106,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,05/10/2010,,,,03/21/2012,,,,,,,,,,,,,,,
To OMB,,06/07/2010,,,,04/25/2012,,,,,,,,,,,,,,,
OMB Clearance,,09/07/2010,,,,07/24/2012,,,,,,,,,,,,,,,
Publication Date,,09/16/2010,,,,08/01/2012,,,,,,,,,,,,,,,
End of Comment Period,,11/16/2010,,,,10/01/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Lack of resources,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
High-Speed Intercity Passenger Rail (HSIPR) Program; Buy America Program Requirements,,,,,,,,,,,,,,,,,,,Green,,
52.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Buy America Program Requirements,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC23,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would establish regulations for FRAÂ´s Buy America requirements as part of the High-Speed Intercity Passenger Rail (HSIPR) program. The Passenger Rail Investment and Improvement Act of 2008 (PRIIA) (Division B of Pub. L. 110-432) authorized the appropriation of funds to establish several new passenger rail grant programs, including capital investment grants to support intercity passenger rail service (Â§301), high-speed corridor development (Â§501), and congestion grants (Â§302). FRA has consolidated these and other closely related programs into the HSIPR program, as detailed in FRA's HSIPR Interim Guidance (74 Fed. Reg. 29900 (June 23, 2009)) and FY 2010 Interim Guidance (75 Fed. Reg. 38344 and 38365 (July 1, 2010)). Spending authorized under PRIIA is subject to the Buy America provision of 49 U.S.C. Â§ 24405(a). This rulemaking would provide standards to govern FRA's application of the Buy America provision of 49 U.S.C. Â§ 24405(a) to all PRIIA-authorized spending as part of the HSIPR program.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 09/14/2010,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,02/21/2012,,,,,,,,,,,,,,,,,,,
To OMB,,03/20/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,06/18/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,06/25/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,08/24/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Medical Standards for Certified Locomotive Engineers and Conductors,,,,,,,,,,,,,,,,,,,Green,,
53.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Medical Standards for Engineers and Conductors,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC25,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would create a medical standards program for certified,,,,,,,,,,,,,,,,,,,,,
locomotive engineers and conductors to reduce the risk of railroad accidents due to medical,,,,,,,,,,,,,,,,,,,,,
"conditions that pose a risk of sudden incapacitation. The rulemaking would revise the  existing hearing and vision requirements for locomotive engineers in 49 CFR part 240 and apply these requirements to train conductors in 49 CFR part 242 (See Sec. 402 of the Rail Safety Improvement Act of 2008). It would also contain medical standards for the  assessment of certain conditions that pose a risk of sudden incapacitation (specifically,  stroke, syncope, seizures, cardiovascular disease, insulin-dependent diabetes, and obstructive sleep apnea). These standards, which are being developed by a physicians task force, would be applied by railroad physicians in required triennial and discretionary interim medical assessments of engineers and conductors.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 11/29/2010,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2010-0178,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,03/28/2012,,,,,,,,,,,,,,,,,,,
To OMB,,05/02/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,07/31/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,08/15/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,10/15/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Positive Train Control Systems Amendments (RRR),,,,,,,,,,,,,,,,,,,Green,,
54.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Positive Train Control Systems Amendments (RRR),,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC27,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 08/24/2011; End of Comment Period 10/24/2011.,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would modify or remove provisions relating to the alternative route analysis and residual risk analysis used to determine whether Positive Train Control System implementation may be avoided.,,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 03/02/2011,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled,,,New Projected,,,,Actual Date,,,,,,,,,,,,,
,Date,,,Date,,,,,,,,,,,,,,,,,
To OST,02/03/2012,,,,,,,,,,,,,,,,,,,,
To OMB,03/12/2012,,,,,,,,,,,,,,,,,,,,
OMB Clearance,06/11/2012,,,,,,,,,,,,,,,,,,,,
Publication Date,06/18/2012,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Railroad System Safety Program,,,,,,,,,,,,,,,,,,,Green,,
55.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Railroad System Safety Program,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC31,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would improve passenger railroad safety through structured, proactive processes and procedures developed by passenger railroad operators. It would require passenger railroads to establish a System Safety Program that would systematically evaluate and manage risks in order to reduce the number and rates of railroad accidents, incidents, injuries and fatalities. This rulemaking was bifurcated from 2130-AC11.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 10/16/2012 Rulemaking Project Initiated: 10/16/2008 Docket Number: FRA-2011-0060,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,12/30/2011,,,,,,,,,,,,,,,,,,,
To OMB,,02/07/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,05/07/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,05/14/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,07/13/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
56.,,,,,,,,,,,,,,,,,,,,,
Popular Title: PTC Amendments Grade Crossing & Signal (RRR),,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC32,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would revise Positive Train Control regulations by defining the,,,,,,,,,,,,,,,,,,,,,
"Positive Train Control Systems: De Minimis Exception, Yard Movements, En Route Failures; Miscellaneous Grade Crossing/Signal and Train Control Amendments",,,,,,,,,,,,,,,,,,,Green,,
"de minimis exception and en route failures, proposing exceptions relating to yard movements",,,,,,,,,,,,,,,,,,,,,
"that may not be considered on the main line system, and amending regulations governing grade crossing and signal and train control systems. The rulemaking is in response to a petition for rulemaking from the Association of American Railroads.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 06/01/2011,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2011-0061,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,12/30/2011,,,,,,,,,,,,,,,,,,,
To OMB,,02/07/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,05/07/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,05/14/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,07/13/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Transit Administration,,,,,,,,,,,,,,,,,,,,,
57.,,,,,,,,,,,,,,,,,,,,,
Federal Transit Administration,,,,,,,,,,,,,,,,,,,,,
Capital Project Management,,,,,,,,,,,,,,,,,,,,Red,
Popular Title: Capital Project Management,,,,,,,,,,,,,,,,,,,,,
RIN 2132-AA92,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: ANPRM: Publication Date 09/10/2009; End of C/P 11/09/2009; Extension of C/P 11/10/2009; End of Extended C/P 01/08/2010. NPRM: Publication Date 9/13/2011; End of C/P: 11/14/2011; End of Extended C/P: 12/02/2011,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would transform the FTAÂ´s Project Management Oversight rule at 49 CFR part 633 into a Capital Project Management rule governing all major capital projects funded under 49 U.S.C. Chapter 53. The rulemaking would consider the appropriate scope of such a rule; the definition of ""major capital project""; the management capacity and capability of project sponsors; the requirements for Project Management Plans; the use of  risk assessments in project development; and the role and responsibilities of FTA oversight contractors.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 08/10/2005,,,,,,,,,,,,,,,,,,,,,
Docket Number: FTA-2009-0030,,,,,,,,,,,,,,,,,,,,,
Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally,,,New,,,,Actual,,,,,,,,,,,,,
,Scheduled Date,,,Projected Date,,,,Date,,,,,,,,,,,,,
To OST,07/03/2012,,,,,,,,,,,,,,,,,,,,
To OMB,08/01/2012,,,,,,,,,,,,,,,,,,,,
OMB Clearance,11/01/2012,,,,,,,,,,,,,,,,,,,,
Publication Date,12/04/2012,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Transit Administration,,,,,,,,,,,,,,,,,,,,,
Bus Testing: Updating Testing Procedures,,,,,,,,,,,,,,,,,,,Green,,
58.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Bus Testing: Updating Testing Procedures,,,,,,,,,,,,,,,,,,,,,
RIN 2132-AB01,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 03/14/2011;End of Comment Period 05/13/2011;Extension of Comment Period 05/19/2011;End of Extended Comment Period 06/15/2011.,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would amend FTAÂ´s bus testing procedures to more accurately reflect passenger loads by updating the average passenger weight to incorporate recent statistical data. This action would affect those transit bus manufacturers who may need to upgrade vehicle components or modify vehicle configurations to better accommodate heavier weight loads.,,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: None,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 01/28/2010,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,10/14/2011,,,11/02/2011,,,,11/02/2011,,,,,,,,,,,,,
To OMB,11/15/2011,,,12/02/2011,,,,,,,,,,,,,,,,,
OMB Clearance,02/15/2011,,,03/02/2012,,,,,,,,,,,,,,,,,
Publication Date,02/22/2012,,,03/09/2012,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Transit Administration,,,,,,,,,,,,,,,,,,,,,
Major Capital Investment Projects (RRR),,,,,,,,,,,,,,,,,,,,Red,
59.,,,,,,,,,,,,,,,,,,,,,
Popular Title: New Starts (RRR),,,,,,,,,,,,,,,,,,,,,
RIN 2132-AB02,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage: ANPRM: Publication Date 6/3/2010; End of Comment Period 8/2/2010.,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would make changes to the regulations that govern the New,,,,,,,,,,,,,,,,,,,,,
Starts discretionary funding program authorized by 49 U.S.C. 5309. FTAÂ´s initial,,,,,,,,,,,,,,,,,,,,,
"rulemaking on this subject (RIN 2132-AA81), initiated to meet the statutory deadline, was terminated as the result of subsequent Congressional action prohibiting FTA from issuing a rule.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule by : 04/07/2006 Rulemaking Project Initiated: 03/08/2010 Docket Number: FTA-2010-0009,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,03/04/2011,,,,02/04/2011,,,,02/14/2011,,,,,,,,,,,
To OMB,,04/04/2011,,,,04/18/2011,,,,10/03/2011,,,,,,,,,,,
OMB Clearance,,06/03/2011,,,,01/02/2012,,,,,,,,,,,,,,,
Publication Date,,06/15/2011,,,,01/16/2012,,,,,,,,,,,,,,,
End of Comment Period,,08/15/2011,,,,03/16/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Transit Administration,,,,,,,,,,,,,,,,,,,,,
Environmental Impact and Related Procedures,,,,,,,,,,,,,,,,,,,Black,,
60.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Environmental Impact,,,,,,,,,,,,,,,,,,,,,
RIN 2132-AB03,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would establish a number of categorical exclusions (CE) from   the requirement that an environmental assessment or an environmental impact statement be prepared under section 102 of the National Environmental Policy Act of 1969 (NEPA) for FTA-funded actions. The CEs were developed after an extensive effort, in line with Council on Environmental Quality guidance, to identify activities that FTA believes do not have a significant effect on the environment. The list of CEs includes some overlap with existing CEs, but would provide a tool that would expedite the delivery of transit projects without compromising environmental quality. The rulemaking would also make targeted revisions to the joint FTA-FHWA NEPA regulation that would only apply to FTA and would serve to support FTAÂ´s focus on streamlining its own unique environmental process. These  revisions would include: (1) updating the NEPA regulation to provide for electronic means of disseminating information relevant to the NEPA process, (2) removing from the list of projects that normally require an environmental impact statement any fixed guideway transit facility that will be constructed within the existing right-of-way, (3) clarifying timing of the scoping process and procurement of a contractor for preparation of an environmental document, and (4) removing an unnecessary regulatory provision that applied only to New Starts projects.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Presidential Direction,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 09/15/2011,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,11/10/2011,,,,,,,,11/08/2011,,,,,,,,,,,
To OMB,,12/09/2011,,,,,,,,,,,,,,,,,,,
Publication Date,,02/02/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,04/02/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Maritime Administration,,,,,,,,,,,,,,,,,,,,,
Maritime Administration,,,,,,,,,,,,,,,,,,,,,
61.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Cargo Preference,,,,,,,,,,,,,,,,,,,,,
RIN 2133-AB74,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage: ANPRM: Publication Date 01/28/99; End of Comment Period 03/29/99; Withdrawn 02/14/05,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would revise and clarify the Cargo Preference rules that have not been revised substantially since 1971. Revisions would include an updated purpose and definitions section along with the removal of obsolete provisions. This rulemaking also  would establish a new Part 383 of the Cargo Preference regulations. This rulemaking would cover P.L. 110-417, Section 3511, National Defense Authorization Act for FY2009 changes to the cargo preference rules, which have not been substantially revised since 1971. The rulemaking also would include compromise, assessment, mitigation, settlement, and  collection of civil penalties. Originally the agency had two separate rulemakings in process under RIN 2133-AB74 and 2133-AB75. RIN 2133-AB74 would have revised existing regulations and RIN 2133-AB75 would have established a new part 383: Guidance and Civil Penalties and implement P.L. 110-417, Section 3511, National Defense Authorization Act   for FY 2009. MARAD has decided it would be more efficient to merge both efforts under one; RIN 2133-AB75 has been merged with this action.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Regulatory Flexibility Act Information Collection Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 06/21/2008,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
"Regulations To Be Followed by All Departments, Agencies and Shippers Having Responsibility To Provide a Preference for U.S.-Flag Vessels in the Shipment of Cargoes on Ocean Vessels.",,,,,,,,,,,,,,,,,,,,Red,
Milestone,,Originally,,,,New,,,,Actual,,,,,,,,,,,
,,Scheduled Date,,,,Projected Date,,,,Date,,,,,,,,,,,
To OST,,09/15/2008,,,,,,,,09/19/2008,,,,,,,,,,,
Withdrawn from OST,,,,,,,,,,11/15/2008,,,,,,,,,,,
Resubmitted to OST,,,,,,10/15/2011,,,,,,,,,,,,,,,
To OMB,,10/01/2008,,,,10/31/2011,,,,,,,,,,,,,,,
OMB Clearance,,10/25/2008,,,,12/15/0201,,,,,,,,,,,,,,,
Publication Date,,10/31/2008,,,,12/31/2011,,,,,,,,,,,,,,,
End of Comment Period,,12/31/2008,,,,03/02/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Unanticipated issues requiring further analysis,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
62.,,,,,,,,,,,,,,,,,,,,,
National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,,,
"FMVSS No. 124, Accelerator Control Systems Upgrade",,,,,,,,,,,,,,,,,,,,Red,
Popular Title: Accelerator Control Systems - Brake Override,,,,,,,,,,,,,,,,,,,,,
RIN 2127-AK18,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: The agency is considering several revisions to FMVSS No. 124. First, we are considering revisions to the test procedures for vehicles with electronically controlled throttles as well as electric vehicles and hybrid vehicles. These test procedures are the product of several workshops and public meetings. We anticipate that all vehicles would be able to meet them because it would not involve changes to the existing basic requirements of the standard. Second, we are considering adding a new requirement for a brake-throttle override system on light vehicles. Under certain conditions, this would require that the braking system override the throttle control in the event of a conflict. All vehicle manufacturers are in the process of equipping all of their U.S. vehicles with such technology, if they have not done so already. We anticipate that this new requirement would accommodate the current and planned override technologies. This action was downgraded to non-significant by OMB and will not appear on next month Internet Report.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
EU NAFTA,,,,,,,,,,,,,,,,,,,,,
Foreign,,,,,,,,,,,,,,,,,,,,,
Prompting action: None,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Initiate Rulemaking : 08/28/2009 Rulemaking Project Initiated: 02/12/2008 Docket Number:,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,08/13/2011,,,,10/28/2011,,,,,,,,,,,,,,,
To OMB,,09/24/2011,,,,11/25/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
OMB Clearance,,12/23/2011,,,,02/24/2012,,,,,,,,,,,,,,,
Publication Date,,12/31/2011,,,,02/28/2012,,,,,,,,,,,,,,,
End of Comment Period,,03/03/2012,,,,04/27/2012,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
